user_id,skin_type,purchased_product,hit,category_hit
user_00692,dry,67328,False,False
user_00693,combination,67328,False,False
user_00694,combination,67328,False,False
user_00695,dry,67328,False,False
user_00696,combination,67328,False,False
user_00697,dry,67328,False,False
user_00698,dry,67328,False,False
user_00699,oily,67328,False,False
user_00700,sensitive,67328,False,False
user_00701,combination,64297,False,False
user_00702,dry,64297,False,False
user_00703,sensitive,64297,False,False
user_00704,dry,64297,False,False
user_00705,dry,64297,False,False
user_00706,dry,64297,False,False
user_00707,oily,64297,False,False
user_00708,combination,64297,False,False
user_00709,normal,64297,False,False
user_00710,combination,64297,False,False
user_00711,oily,57600,False,False
user_00712,dry,57600,False,False
user_00713,sensitive,57600,False,False
user_00714,sensitive,57600,False,False
user_00715,oily,57600,False,False
user_00716,dry,57600,False,False
user_00717,combination,57600,False,False
user_00718,dry,57600,False,False
user_00719,combination,57600,False,False
user_00720,dry,57600,False,False
user_00721,combination,20447,False,False
user_00722,combination,20447,False,False
user_00723,dry,20447,False,False
user_00724,sensitive,20447,False,False
user_00725,sensitive,20447,False,False
user_00726,dry,20447,False,False
user_00727,sensitive,20447,False,False
user_00728,sensitive,20447,False,False
user_00729,sensitive,20447,False,False
user_00730,sensitive,20447,False,False
user_00731,normal,62227,False,False
user_00732,normal,62227,False,False
user_00733,normal,62227,False,False
user_00734,normal,62227,False,False
user_00735,normal,62227,False,False
user_00736,normal,62227,False,False
user_00737,normal,62227,False,False
user_00738,normal,62227,False,False
user_00739,normal,62227,False,False
user_00740,normal,62227,False,False
user_00741,sensitive,65950,False,False
user_00742,sensitive,65950,False,False
user_00743,sensitive,65950,False,False
user_00744,sensitive,65950,False,False
user_00745,sensitive,65950,False,False
user_00746,normal,65950,False,False
user_00747,dry,65950,False,False
user_00748,combination,65950,False,False
user_00749,sensitive,65950,False,False
user_00750,oily,65950,False,False
user_00751,sensitive,65992,False,False
user_00752,oily,65992,False,False
user_00753,dry,65992,False,False
user_00754,combination,65992,False,False
user_00755,sensitive,65992,False,False
user_00756,sensitive,65992,False,False
user_00757,dry,65992,False,False
user_00758,sensitive,65992,False,False
user_00759,combination,65992,False,False
user_00760,sensitive,65992,False,False
user_00761,normal,57018,False,False
user_00762,sensitive,57018,False,False
user_00763,combination,57018,False,False
user_00764,sensitive,57018,False,False
user_00765,dry,57018,False,False
user_00766,dry,57018,False,False
user_00767,combination,57018,False,False
user_00768,sensitive,57018,False,False
user_00769,sensitive,57018,False,False
user_00770,dry,57018,False,False
user_00771,sensitive,67282,False,False
user_00772,dry,67282,False,False
user_00773,combination,67282,False,False
user_00774,combination,67282,False,False
user_00775,sensitive,67282,False,False
user_00776,dry,67282,False,False
user_00777,normal,67282,False,False
user_00778,combination,67282,False,False
user_00779,normal,67282,False,False
user_00780,sensitive,67282,False,False
user_00781,dry,53252,False,False
user_00782,oily,53252,False,False
user_00783,oily,53252,False,False
user_00784,combination,53252,False,False
user_00785,combination,53252,False,False
user_00786,sensitive,53252,False,False
user_00787,normal,53252,False,False
user_00788,oily,53252,False,False
user_00789,sensitive,53252,False,False
user_00790,combination,53252,False,False
user_00791,sensitive,51660,False,False
user_00792,dry,51660,False,False
user_00793,oily,51660,False,False
user_00794,dry,51660,False,False
user_00795,combination,51660,False,False
user_00796,combination,51660,False,False
user_00797,combination,51660,False,False
user_00798,dry,51660,False,False
user_00799,dry,51660,False,False
user_00800,oily,51660,False,False
user_00801,oily,65866,False,False
user_00802,oily,65866,False,False
user_00803,sensitive,65866,False,False
user_00804,dry,65866,False,False
user_00805,oily,65866,False,False
user_00806,normal,65866,False,False
user_00807,dry,65866,False,False
user_00808,combination,65866,False,False
user_00809,dry,65866,False,False
user_00810,dry,65866,False,False
user_00811,dry,61966,False,False
user_00812,combination,61966,False,False
user_00813,dry,61966,False,False
user_00814,dry,65431,False,False
user_00815,sensitive,65431,False,False
user_00816,combination,65431,False,False
user_00817,combination,65431,False,False
user_00818,sensitive,65431,False,False
user_00819,sensitive,65431,False,False
user_00820,dry,65431,False,False
user_00821,dry,65431,False,False
user_00822,sensitive,65431,False,False
user_00823,combination,65431,False,False
user_00824,combination,61962,False,False
user_00825,combination,61962,False,False
user_00826,dry,61962,False,False
user_00827,combination,61962,False,False
user_00828,dry,61962,False,False
user_00829,dry,64182,False,False
user_00830,dry,64182,False,False
user_00831,dry,64182,False,False
user_00832,combination,64182,False,False
user_00833,dry,64182,False,False
user_00834,sensitive,64182,False,False
user_00835,sensitive,64182,False,False
user_00836,dry,64182,False,False
user_00837,sensitive,64182,False,False
user_00838,sensitive,64182,False,False
user_00839,combination,66535,False,False
user_00840,combination,66535,False,False
user_00841,combination,66535,False,False
user_00842,combination,66535,False,False
user_00843,dry,66535,False,False
user_00844,oily,66535,False,False
user_00845,sensitive,66535,False,False
user_00846,dry,66535,False,False
user_00847,dry,66535,False,False
user_00848,dry,66535,False,False
user_00849,combination,67493,False,False
user_00850,combination,67493,False,False
user_00851,sensitive,67493,False,False
user_00852,combination,67493,False,False
user_00853,sensitive,67493,False,False
user_00854,sensitive,67493,False,False
user_00855,dry,67493,False,False
user_00856,combination,67493,False,False
user_00857,dry,67493,False,False
user_00858,combination,67493,False,False
user_00859,dry,66426,False,False
user_00860,sensitive,66426,False,False
user_00861,dry,66426,False,False
user_00862,normal,66426,False,False
user_00863,dry,66426,False,False
user_00864,normal,66426,False,False
user_00865,oily,66426,False,False
user_00866,sensitive,66426,False,False
user_00867,sensitive,66426,False,False
user_00868,dry,66426,False,False
user_00869,dry,65988,False,False
user_00870,sensitive,65988,False,False
user_00871,oily,65988,False,False
user_00872,dry,65988,False,False
user_00873,dry,65988,False,False
user_00874,dry,65988,False,False
user_00875,dry,60647,False,False
user_00876,oily,60647,False,False
user_00877,dry,60647,False,False
user_00878,dry,60647,False,False
user_00879,dry,60647,False,False
user_00880,combination,60647,False,False
user_00881,combination,60647,False,False
user_00882,dry,60647,False,False
user_00883,combination,60647,False,False
user_00884,normal,60647,False,False
user_00885,combination,47896,False,False
user_00886,combination,47896,False,False
user_00887,sensitive,47896,False,False
user_00888,dry,47896,False,False
user_00889,combination,47896,False,False
user_00890,combination,47896,False,False
user_00891,combination,47896,False,False
user_00892,sensitive,47896,False,False
user_00893,oily,47896,False,False
user_00894,sensitive,47896,False,False
user_00895,dry,62166,False,False
user_00896,combination,62166,False,False
user_00897,dry,62166,False,False
user_00898,dry,62166,False,False
user_00899,dry,62166,False,False
user_00900,dry,62166,False,False
user_00901,dry,62166,False,False
user_00902,combination,62166,False,False
