user_id,skin_type,purchased_product,hit,category_hit
user_00399,dry,58365,False,True
user_00400,sensitive,58365,False,True
user_00401,oily,58365,False,True
user_00402,sensitive,61954,False,True
user_00403,sensitive,61954,False,True
user_00404,sensitive,61954,False,True
user_00405,combination,61954,False,True
user_00406,combination,61954,False,True
user_00407,sensitive,61567,False,True
user_00408,dry,61567,False,True
user_00409,normal,61567,False,True
user_00410,dry,61567,False,True
user_00411,oily,61567,False,True
user_00412,oily,61567,False,True
user_00413,normal,61567,False,True
user_00414,dry,61567,False,True
user_00415,dry,61567,False,True
user_00416,sensitive,61567,False,True
user_00417,sensitive,62114,False,True
user_00418,dry,62114,False,True
user_00419,oily,62114,False,True
user_00420,sensitive,62114,False,True
user_00421,sensitive,62114,False,True
user_00422,sensitive,62114,False,True
user_00423,oily,62114,False,True
user_00424,oily,62114,False,True
user_00425,dry,62114,False,True
user_00426,combination,62114,False,True
user_00427,dry,64846,False,True
user_00428,combination,64846,False,True
user_00429,dry,64846,False,True
user_00430,dry,64846,False,True
user_00431,combination,64846,False,True
user_00432,sensitive,64846,False,True
user_00433,normal,64846,False,True
user_00434,combination,64846,False,True
user_00435,combination,64846,False,True
user_00436,dry,64846,False,True
user_00437,dry,60162,False,True
user_00438,oily,60162,False,True
user_00439,combination,60162,False,True
user_00440,sensitive,60162,False,True
user_00441,sensitive,60162,False,True
user_00442,oily,60162,False,True
user_00443,sensitive,60162,False,True
user_00444,dry,60162,False,True
user_00445,combination,60162,False,True
user_00446,oily,60162,False,True
user_00447,combination,67383,False,True
user_00448,oily,67383,False,True
user_00449,dry,67383,False,True
user_00450,sensitive,67383,False,True
user_00451,dry,67383,False,True
user_00452,oily,67383,False,True
user_00453,combination,67383,False,True
user_00454,dry,67383,False,True
user_00455,dry,67383,False,True
user_00456,combination,67383,False,True
user_00457,combination,57572,False,True
user_00458,dry,57572,False,True
user_00459,normal,57572,False,True
user_00460,dry,57572,False,True
user_00461,sensitive,57572,False,True
user_00462,dry,57572,False,True
user_00463,combination,57572,False,True
user_00464,dry,57572,False,True
user_00465,oily,57572,False,True
user_00466,dry,57572,False,True
user_00467,dry,63633,False,True
user_00468,dry,63633,False,True
user_00469,oily,63633,False,True
user_00470,sensitive,63633,False,True
user_00471,dry,63633,False,True
user_00472,dry,63633,False,True
user_00473,combination,63633,False,True
user_00474,oily,63633,False,True
user_00475,dry,63633,False,True
user_00476,dry,63633,False,True
user_00477,sensitive,67372,False,True
user_00478,dry,67372,False,True
user_00479,combination,67372,False,True
user_00480,sensitive,67372,False,True
user_00481,oily,67372,False,True
user_00482,combination,67372,False,True
user_00483,sensitive,67372,False,True
user_00484,combination,67372,False,True
user_00485,dry,67372,False,True
user_00486,dry,67372,False,True
user_00487,sensitive,53260,False,True
user_00488,dry,53260,False,True
user_00489,dry,53260,False,True
user_00490,dry,53260,False,True
user_00491,normal,53260,False,True
user_00492,dry,53260,False,True
user_00493,oily,53260,False,True
user_00494,dry,53260,False,True
user_00495,dry,53260,False,True
user_00496,dry,53260,False,True
user_00497,oily,59621,False,True
user_00498,oily,59621,False,True
user_00499,oily,59621,False,True
user_00500,oily,59621,False,True
user_00501,normal,59621,False,True
user_00502,normal,59621,False,True
user_00503,combination,59621,False,True
user_00504,combination,59621,False,True
user_00505,dry,59621,False,True
user_00506,oily,59621,False,True
user_00507,sensitive,64489,False,True
user_00508,sensitive,64489,False,True
user_00509,sensitive,64489,False,True
user_00510,combination,64489,False,True
user_00511,sensitive,64489,False,True
user_00512,sensitive,64489,False,True
user_00513,combination,64489,False,True
user_00514,sensitive,64489,False,True
user_00515,sensitive,64489,False,True
user_00516,combination,64489,False,True
user_00517,combination,54907,False,True
user_00518,normal,54907,False,True
user_00519,oily,54907,False,True
user_00520,oily,54907,False,True
user_00521,oily,54907,False,True
user_00522,normal,54907,False,True
user_00523,dry,54907,False,True
user_00524,combination,54907,False,True
user_00525,dry,54907,False,True
user_00526,dry,54907,False,True
user_00527,dry,60041,False,True
user_00528,oily,60041,False,True
user_00529,oily,60041,False,True
user_00530,combination,60041,False,True
user_00531,dry,60041,False,True
user_00532,oily,60041,False,True
user_00533,sensitive,60041,False,True
user_00534,combination,60041,False,True
user_00535,sensitive,60041,False,True
user_00536,sensitive,60041,False,True
user_00537,normal,67509,False,True
user_00538,sensitive,67509,False,True
user_00539,sensitive,67509,False,True
user_00540,oily,67509,False,True
user_00541,oily,67509,False,True
user_00542,sensitive,67509,False,True
user_00543,dry,67509,False,True
user_00544,dry,67509,False,True
user_00545,sensitive,67509,False,True
user_00546,sensitive,67509,False,True
user_00547,oily,61926,False,True
user_00548,combination,61926,False,True
user_00549,oily,61926,False,True
user_00550,oily,61926,False,True
user_00551,dry,61934,False,True
user_00552,combination,61934,False,True
user_00553,dry,61934,False,True
user_00554,dry,61934,False,True
user_00555,dry,61934,False,True
user_00556,oily,61934,False,True
user_00557,oily,61934,False,True
user_00558,combination,61934,False,True
user_00559,normal,61934,False,True
user_00560,combination,61934,False,True
user_00561,dry,61724,False,True
user_00562,dry,61724,False,True
user_00563,dry,61724,False,True
user_00564,dry,61724,False,True
user_00565,dry,61724,False,True
user_00566,combination,61724,False,True
user_00567,combination,61724,False,True
user_00568,combination,61724,False,True
user_00569,oily,61724,False,True
user_00570,combination,61724,False,True
user_00571,sensitive,65867,False,True
user_00572,combination,65867,False,True
user_00573,sensitive,65867,False,True
user_00574,normal,65867,False,True
user_00575,dry,65867,False,True
user_00576,oily,65867,False,True
user_00577,dry,65867,False,True
user_00578,dry,65867,False,True
user_00579,combination,65867,False,True
user_00580,dry,65867,False,True
user_00581,sensitive,64512,False,True
user_00582,combination,64512,False,True
user_00583,sensitive,64512,False,True
user_00584,combination,64512,False,True
user_00585,sensitive,64512,False,True
user_00586,dry,64512,False,True
user_00587,dry,64512,False,True
user_00588,dry,64512,False,True
user_00589,oily,64512,False,True
user_00590,sensitive,64512,False,True
user_00591,sensitive,47893,False,True
user_00592,normal,47893,False,True
user_00593,combination,47893,False,True
user_00594,dry,47893,False,True
user_00595,dry,47893,False,True
user_00596,combination,47893,False,True
user_00597,dry,47893,False,True
user_00598,dry,47893,False,True
user_00599,dry,47893,False,True
user_00600,normal,47893,False,True
user_00601,oily,44699,False,True
user_00602,dry,44699,False,True
user_00603,combination,44699,False,True
user_00604,oily,44699,False,True
user_00605,sensitive,44699,False,True
user_00606,combination,44699,False,True
user_00607,combination,44699,False,True
user_00608,dry,44699,False,True
user_00609,combination,44699,False,True
user_00610,combination,44699,False,True
user_00611,combination,67623,False,True
user_00612,combination,67623,False,True
user_00613,combination,67623,False,True
user_00614,dry,67623,False,True
user_00615,sensitive,67623,False,True
user_00616,dry,67623,False,True
user_00617,normal,67623,False,True
user_00618,normal,67623,False,True
user_00619,normal,67623,False,True
user_00620,oily,67623,False,True
user_00621,dry,66971,False,True
user_00622,combination,66971,False,True
user_00623,combination,66971,False,True
user_00624,dry,66971,False,True
user_00625,dry,66971,False,True
user_00626,dry,66971,False,True
user_00627,dry,66971,False,True
user_00628,oily,66971,False,True
user_00629,dry,66971,False,True
user_00630,dry,66971,False,True
user_00631,dry,64096,False,True
user_00632,oily,64096,False,True
user_00633,sensitive,64096,False,True
user_00634,sensitive,64096,False,True
user_00635,oily,64096,False,True
user_00636,oily,64096,False,True
user_00637,oily,64096,False,True
user_00638,dry,64096,False,True
user_00639,oily,64096,False,True
user_00640,oily,64096,False,True
user_00641,sensitive,66681,False,True
user_00642,dry,66681,False,True
user_00643,dry,66681,False,True
user_00644,dry,66681,False,True
user_00645,dry,66681,False,True
user_00646,sensitive,66681,False,True
user_00647,sensitive,66681,False,True
user_00648,oily,66681,False,True
user_00649,sensitive,66681,False,True
user_00650,sensitive,66681,False,True
user_00651,dry,67622,False,True
user_00652,sensitive,67622,False,True
user_00653,sensitive,67622,False,True
user_00654,sensitive,67622,False,True
user_00655,oily,67622,False,True
user_00656,sensitive,67622,False,True
user_00657,combination,67622,False,True
user_00658,sensitive,67622,False,True
user_00659,sensitive,67622,False,True
user_00660,dry,67622,False,True
user_00661,oily,64329,False,True
user_00662,dry,64329,False,True
user_00663,combination,64329,False,True
user_00664,combination,64329,False,True
user_00665,combination,64329,False,True
user_00666,oily,64329,False,True
user_00667,combination,64329,False,True
user_00668,dry,64329,False,True
user_00669,dry,64329,False,True
user_00670,combination,64329,False,True
user_00671,dry,18844,False,True
user_00672,sensitive,18844,False,True
user_00673,dry,18844,False,True
user_00674,combination,18844,False,True
user_00675,oily,18844,False,True
user_00676,oily,18844,False,True
user_00677,dry,18844,False,True
user_00678,dry,18844,False,True
user_00679,dry,18844,False,True
user_00680,normal,18844,False,True
user_00681,combination,59219,False,True
user_00682,dry,59219,False,True
user_00683,dry,59219,False,True
user_00684,dry,59219,False,True
user_00685,normal,59219,False,True
user_00686,dry,59219,False,True
user_00687,dry,59219,False,True
user_00688,dry,59219,False,True
user_00689,dry,59219,False,True
user_00690,dry,59219,False,True
user_00691,combination,67328,False,True
user_00692,dry,67328,False,True
user_00693,combination,67328,False,True
user_00694,combination,67328,False,True
user_00695,dry,67328,False,True
user_00696,combination,67328,False,True
user_00697,dry,67328,False,True
user_00698,dry,67328,False,True
user_00699,oily,67328,False,True
user_00700,sensitive,67328,False,True
user_00701,combination,64297,False,True
user_00702,dry,64297,False,True
user_00703,sensitive,64297,False,True
user_00704,dry,64297,False,True
user_00705,dry,64297,False,True
user_00706,dry,64297,False,True
user_00707,oily,64297,False,True
user_00708,combination,64297,False,True
user_00709,normal,64297,False,True
user_00710,combination,64297,False,True
user_00711,oily,57600,False,True
user_00712,dry,57600,False,True
user_00713,sensitive,57600,False,True
user_00714,sensitive,57600,False,True
user_00715,oily,57600,False,True
user_00716,dry,57600,False,True
user_00717,combination,57600,False,True
user_00718,dry,57600,False,True
user_00719,combination,57600,False,True
user_00720,dry,57600,False,True
user_00721,combination,20447,False,True
user_00722,combination,20447,False,True
user_00723,dry,20447,False,True
user_00724,sensitive,20447,False,True
user_00725,sensitive,20447,False,True
user_00726,dry,20447,False,True
user_00727,sensitive,20447,False,True
user_00728,sensitive,20447,False,True
user_00729,sensitive,20447,False,True
user_00730,sensitive,20447,False,True
user_00731,normal,62227,False,True
user_00732,normal,62227,False,True
user_00733,normal,62227,False,True
user_00734,normal,62227,False,True
user_00735,normal,62227,False,True
user_00736,normal,62227,False,True
user_00737,normal,62227,False,True
user_00738,normal,62227,False,True
user_00739,normal,62227,False,True
user_00740,normal,62227,False,True
user_00741,sensitive,65950,False,True
user_00742,sensitive,65950,False,True
user_00743,sensitive,65950,False,True
user_00744,sensitive,65950,False,True
user_00745,sensitive,65950,False,True
user_00746,normal,65950,False,True
user_00747,dry,65950,False,True
user_00748,combination,65950,False,True
user_00749,sensitive,65950,False,True
user_00750,oily,65950,False,True
user_00751,sensitive,65992,False,True
user_00752,oily,65992,False,True
user_00753,dry,65992,False,True
user_00754,combination,65992,False,True
user_00755,sensitive,65992,False,True
user_00756,sensitive,65992,False,True
user_00757,dry,65992,False,True
user_00758,sensitive,65992,False,True
user_00759,combination,65992,False,True
user_00760,sensitive,65992,False,True
user_00761,normal,57018,False,True
user_00762,sensitive,57018,False,True
user_00763,combination,57018,False,True
user_00764,sensitive,57018,False,True
user_00765,dry,57018,False,True
user_00766,dry,57018,False,True
user_00767,combination,57018,False,True
user_00768,sensitive,57018,False,True
user_00769,sensitive,57018,False,True
user_00770,dry,57018,False,True
user_00771,sensitive,67282,False,True
user_00772,dry,67282,False,True
user_00773,combination,67282,False,True
user_00774,combination,67282,False,True
user_00775,sensitive,67282,False,True
user_00776,dry,67282,False,True
user_00777,normal,67282,False,True
user_00778,combination,67282,False,True
user_00779,normal,67282,False,True
user_00780,sensitive,67282,False,True
user_00781,dry,53252,False,True
user_00782,oily,53252,False,True
user_00783,oily,53252,False,True
user_00784,combination,53252,False,True
user_00785,combination,53252,False,True
user_00786,sensitive,53252,False,True
user_00787,normal,53252,False,True
user_00788,oily,53252,False,True
user_00789,sensitive,53252,False,True
user_00790,combination,53252,False,True
user_00791,sensitive,51660,False,True
user_00792,dry,51660,False,True
user_00793,oily,51660,False,True
user_00794,dry,51660,False,True
user_00795,combination,51660,False,True
user_00796,combination,51660,False,True
user_00797,combination,51660,False,True
user_00798,dry,51660,False,True
user_00799,dry,51660,False,True
user_00800,oily,51660,False,True
user_00801,oily,65866,False,True
user_00802,oily,65866,False,True
user_00803,sensitive,65866,False,True
user_00804,dry,65866,False,True
user_00805,oily,65866,False,True
user_00806,normal,65866,False,True
user_00807,dry,65866,False,True
user_00808,combination,65866,False,True
user_00809,dry,65866,False,True
user_00810,dry,65866,False,True
user_00811,dry,61966,False,True
user_00812,combination,61966,False,True
user_00813,dry,61966,False,True
user_00814,dry,65431,False,True
user_00815,sensitive,65431,False,True
user_00816,combination,65431,False,True
user_00817,combination,65431,False,True
user_00818,sensitive,65431,False,True
user_00819,sensitive,65431,False,True
user_00820,dry,65431,False,True
user_00821,dry,65431,False,True
user_00822,sensitive,65431,False,True
user_00823,combination,65431,False,True
user_00824,combination,61962,False,True
user_00825,combination,61962,False,True
user_00826,dry,61962,False,True
user_00827,combination,61962,False,True
user_00828,dry,61962,False,True
user_00829,dry,64182,False,True
user_00830,dry,64182,False,True
user_00831,dry,64182,False,True
user_00832,combination,64182,False,True
user_00833,dry,64182,False,True
user_00834,sensitive,64182,False,True
user_00835,sensitive,64182,False,True
user_00836,dry,64182,False,True
user_00837,sensitive,64182,False,True
user_00838,sensitive,64182,False,True
user_00839,combination,66535,False,True
user_00840,combination,66535,False,True
user_00841,combination,66535,False,True
user_00842,combination,66535,False,True
user_00843,dry,66535,False,True
user_00844,oily,66535,False,True
user_00845,sensitive,66535,False,True
user_00846,dry,66535,False,True
user_00847,dry,66535,False,True
user_00848,dry,66535,False,True
user_00849,combination,67493,False,True
user_00850,combination,67493,False,True
user_00851,sensitive,67493,False,True
user_00852,combination,67493,False,True
user_00853,sensitive,67493,False,True
user_00854,sensitive,67493,False,True
user_00855,dry,67493,False,True
user_00856,combination,67493,False,True
user_00857,dry,67493,False,True
user_00858,combination,67493,False,True
user_00859,dry,66426,False,True
user_00860,sensitive,66426,False,True
user_00861,dry,66426,False,True
user_00862,normal,66426,False,True
user_00863,dry,66426,False,True
user_00864,normal,66426,False,True
user_00865,oily,66426,False,True
user_00866,sensitive,66426,False,True
user_00867,sensitive,66426,False,True
user_00868,dry,66426,False,True
user_00869,dry,65988,False,True
user_00870,sensitive,65988,False,True
user_00871,oily,65988,False,True
user_00872,dry,65988,False,True
user_00873,dry,65988,False,True
user_00874,dry,65988,False,True
user_00875,dry,60647,False,True
user_00876,oily,60647,False,True
user_00877,dry,60647,False,True
user_00878,dry,60647,False,True
user_00879,dry,60647,False,True
user_00880,combination,60647,False,True
user_00881,combination,60647,False,True
user_00882,dry,60647,False,True
user_00883,combination,60647,False,True
user_00884,normal,60647,False,True
user_00885,combination,47896,False,True
user_00886,combination,47896,False,True
user_00887,sensitive,47896,False,True
user_00888,dry,47896,False,True
user_00889,combination,47896,False,True
user_00890,combination,47896,False,True
user_00891,combination,47896,False,True
user_00892,sensitive,47896,False,True
user_00893,oily,47896,False,True
user_00894,sensitive,47896,False,True
user_00895,dry,62166,False,True
user_00896,combination,62166,False,True
user_00897,dry,62166,False,True
user_00898,dry,62166,False,True
user_00899,dry,62166,False,True
user_00900,dry,62166,False,True
user_00901,dry,62166,False,True
user_00902,combination,62166,False,True
